351.728874 	 2.74487 	 9.662874 	 0.280569 	 953.573168
352.150438 	 2.77311 	 11.451394 	 0.280509 	 1131.184355
353.140564 	 2.83809 	 14.019634 	 0.280384 	 1388.153554
354.638471 	 2.90967 	 19.308042 	 0.280140 	 1918.223490
68.129628 	 1.9257 	 0.8079258 	 0.066074 	 3.6369563
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
97.386095 	 4.82144 	 16.079242 	 0.057986 	 90.799963
80.642215 	 2.76841 	 11.378254 	 0.059361 	 54.467730
80.626068 	 2.77103 	 11.383334 	 0.059230 	 54.360906
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
83.848972 	 2.88006 	 13.056624 	 0.059189 	 64.799199
65.889794 	 2.42392 	 1.237907 	 0.059283 	 4.835443
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
89.740163 	 2.96518 	 12.765392 	 0.059192 	 67.808482
80.069630 	 2.76349 	 11.381114 	 0.059203 	 53.950603
80.415376 	 2.77029 	 11.423624 	 0.059203 	 54.385949
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
87.379547 	 2.97531 	 12.233894 	 0.059202 	 63.286471
62.998567 	 2.17844 	 1.112788 	 0.059201 	 4.150229
73.688911 	 2.56684 	 10.256884 	 0.059205 	 44.748240
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
80.979801 	 2.77312 	 11.457144 	 0.059361 	 55.074972
80.783837 	 2.773 	 11.455604 	 0.059197 	 54.782540
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
80.798011 	 2.77375 	 10.877244 	 0.059205 	 52.032887
81.076334 	 2.74487 	 9.662874 	 0.059472 	 46.592172
80.793390 	 2.77311 	 11.451394 	 0.059204 	 54.775359
80.548118 	 2.83809 	 14.019634 	 0.058925 	 66.541358
80.765027 	 2.90967 	 19.308042 	 0.058896 	 91.843278
1613.930745 	 1.9257 	 0.8079258 	 1.674247 	 2183.1114187
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
754.263916 	 4.82144 	 16.079242 	 0.513654 	 6229.591621
1084.110535 	 2.76841 	 11.378254 	 0.883351 	 10896.386367
1085.587773 	 2.77103 	 11.383334 	 0.882876 	 10910.235702
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1106.131442 	 2.88006 	 13.056624 	 0.882925 	 12751.505103
916.395274 	 2.42392 	 1.237907 	 0.882925 	 1001.600824
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1201.609651 	 2.96518 	 12.765392 	 0.882945 	 13543.509446
1080.701247 	 2.76349 	 11.381114 	 0.882882 	 10859.081402
1083.262827 	 2.77029 	 11.423624 	 0.882864 	 10925.254151
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1187.449608 	 2.97531 	 12.233894 	 0.882864 	 12825.482425
826.182431 	 2.17844 	 1.112788 	 0.882917 	 811.723777
985.504022 	 2.56684 	 10.256884 	 0.882869 	 8924.216809
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1089.187590 	 2.77312 	 11.457144 	 0.882885 	 11017.503428
1089.131032 	 2.773 	 11.455604 	 0.882833 	 11014.801709
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1089.320034 	 2.77375 	 10.877244 	 0.882880 	 10461.068370
1088.373111 	 2.74487 	 9.662874 	 0.883017 	 9286.523990
1089.195585 	 2.77311 	 11.451394 	 0.882864 	 11011.792973
1091.066985 	 2.83809 	 14.019634 	 0.882703 	 13502.142683
1094.908117 	 2.90967 	 19.308042 	 0.882382 	 18654.024826
